scene,agent_id,agent_type,frame_origin,origin_x,origin_y,frame_goal,goal_x,goal_y,preferred_speed
students003,57,0,148,718.0,415.0,766,15.000000000000004,353.0,0.8376158416858664
students003,58,0,164,573.0,6.0,458,707.0,262.0,0.7278670056135876
students003,59,0,174,703.0,494.0,577,16.0,355.0,1.0130454604439412
students003,60,0,180,699.0,463.0,583,13.0,332.00000000000006,0.9822373586617532
students003,61,0,186,704.0,443.0,768,8.000000000000002,373.0,0.8018583531257758
students003,62,0,192,19.0,267.0,685,716.0,240.0,0.8076942170755922
students003,63,0,192,17.0,247.0,668,699.0,212.0,0.8185561733341111
students003,64,0,221,717.0,382.0,396,542.0,10.000000000000002,1.436103818194324
students003,65,0,259,713.0,307.0,417,525.0000000000001,12.000000000000002,1.353304725925362
students003,66,0,296,91.0,9.0,636,706.0,373.0,1.2654888355023355
students003,67,0,321,359.0,87.0,618,11.999999999999998,241.0,0.7515749702609184
students003,68,0,329,18.0,339.0,880,717.0,97.0,0.8568195143440919
students003,69,0,334,583.0,5.0,819,708.9999999999999,328.99999999999994,0.4979146872863966
students003,70,0,335,10.0,368.0,744,718.8918438674813,220.35573742712643,1.0369826880338873
students003,71,0,347,711.0,165.0,718,7.0,9.0,1.1954799430034895
students003,72,0,357,605.0,1.0,1115,22.999999999999996,425.0,0.9993700816740501
students003,73,0,376,701.0,187.0,699,5.000000000000003,41.00000000000001,1.3616317258031008
students003,74,0,398,719.0,387.0,916,16.0,440.0,0.9148966841709547
students003,75,0,404,702.0,177.0,674,474.0,15.999999999999998,0.6160817225620526
students003,76,0,406,566.0,2.0,829,707.0,306.0,0.5319520780988595
students003,77,0,413,698.0,146.0,630,508.0,18.999999999999996,0.6300197404717555
students003,78,0,421,587.0,6.0,814,708.0,281.0,0.5255012060900328
students003,79,0,428,447.0,57.0,1121,718.630933128706,430.8793477483514,0.6074023886865864
students003,80,0,431,283.0,573.0,841,129.19729824782092,574.9385996721757,0.6101639809949551
students003,81,0,453,433.0,56.0,1126,703.0,530.0,0.6993219065994143
students003,82,0,497,602.0,12.0,1221,9.0,213.00000000000003,0.6128684449656315
students003,83,0,500,573.0,3.0,1340,709.0,351.00000000000006,0.5599900873287206
students003,84,0,526,5.0,425.0,956,718.7931335463988,298.4786264760018,1.0384858385409963
students003,85,0,540,701.0,75.0,703,609.9999999999999,3.0,0.45380568114414566
students003,86,0,568,700.0,328.0,1041,4.999999999999999,268.0,0.8442845064589732
students003,87,0,594,701.0,345.0,1041,10.000000000000002,240.0,0.915077228487888
students003,88,0,622,698.0,127.0,2148,562.0000000000001,7.999999999999998,0.4330421809490155
students003,89,0,628,10.0,229.0,1229,708.0,369.0,0.7721608116375644
students003,90,0,630,717.8972822165935,486.3729025795141,1019,716.0,430.00000000000006,0.29381308411193485
students003,91,0,630,703.0,140.0,812,580.0,12.0,0.6333667234569139
students003,92,0,632,14.0,403.0,3505,713.9999999999999,279.00000000000006,0.720596743522748
students003,93,0,638,17.0,432.0,3514,716.0,267.0,0.672886318748785
students003,94,0,644,538.0,1.0,1198,709.0,268.0,0.3793423841358368
students003,95,0,647,597.0,1.0,2009,718.541792131317,448.0106802088432,0.45825145262950745
students003,96,0,669,700.0,108.0,2152,542.0,8.000000000000002,0.569313791974252
students003,97,0,670,591.0,5.0,1973,718.6367796300384,383.541868460336,0.38619103227680796
students003,98,0,682,706.0,87.0,2116,558.0,18.000000000000004,0.6039694044664636
students003,99,0,684,514.0,0.0,1240,710.0000000000001,322.0,0.44296766210794153
students003,100,0,685,701.0,537.0,1050,98.0,10.000000000000004,1.3292683214797072
students003,101,0,693,535.0,3.0,1457,21.000000000000007,251.00000000000003,0.6715817677352048
students003,102,0,701,706.0,161.0,999,718.623569461521,164.2830232467471,0.4057818525509067
students003,103,0,706,519.0,1.0,1176,709.0,284.0,0.4975800551991866
students003,104,0,715,15.0,287.0,1321,586.0,10.999999999999998,0.8086836169782077
students003,105,0,717,707.0,410.0,1080,67.99999999999999,7.0000000000000036,1.2637309130294874
students003,106,0,718,638.0,23.0,3441,71.0,5.000000000000003,0.3999354914171577
students003,107,0,724,719.0,358.0,1421,13.000000000000002,341.0,0.5898888980753191
students003,108,0,746,717.0,39.0,891,701.0,118.99999999999999,0.4619852476067853
students003,109,0,747,714.0,305.0,1438,8.000000000000004,293.0,0.643717996413771
students003,110,0,748,60.0,9.0,1085,718.0,275.00000000000006,1.213793948903539
students003,111,0,749,705.0,333.0,1430,10.999999999999996,313.00000000000006,0.5842097460622862
students003,112,0,774,718.7056517070389,219.33226917764514,954,595.0,15.0,0.842960858034822
students003,113,0,780,19.0,294.0,1062,707.9999999999999,321.0,1.3808327807825451
students003,114,0,781,10.0,410.0,1044,705.0,536.0,1.5470602184801097
students003,115,0,801,709.0,449.0,1249,12.999999999999998,387.0,0.8970297984580454
students003,116,0,814,705.0,432.0,1259,16.000000000000007,369.0,0.8863696756408956
students003,117,0,815,718.0,67.0,913,705.0,107.0,0.38907309128463585
students003,118,0,819,537.0,3.0,1153,434.11078717201167,574.8324292591523,1.136815640725706
students003,119,0,820,698.0,41.0,1213,627.0,2.999999999999994,0.4674037049348879
students003,120,0,842,548.0,1.0,1320,404.70987424287955,574.9523449832149,0.916611571003584
students003,121,0,846,11.0,264.0,1312,718.3054566355288,186.642120636294,0.8681768304495167
students003,122,0,859,14.0,295.0,1339,719.0,167.0,0.8562848976922459
students003,123,0,880,16.0,318.0,1255,702.0,350.0,1.0653586988064174
students003,124,0,904,703.0,178.0,1426,709.0,505.0,1.0828263816510466
students003,125,0,912,704.0,513.0,1849,576.0,30.0,0.7903518305014083
students003,126,0,917,13.0,262.0,1321,703.0,232.0,0.9641009133199138
students003,127,0,927,703.0,152.0,1160,574.0,7.999999999999995,0.5769479311376157
students003,128,0,935,707.0,135.0,1143,591.0,11.000000000000002,0.5640932800755442
students003,129,0,948,15.0,331.0,1417,538.0,9.0,0.9890334384392986
students003,130,0,969,187.20338956900872,574.8417310708369,1304,713.0,438.0,1.2074920158596751
students003,131,0,996,228.06294058939707,574.9195527146096,1406,708.9999999999999,354.0,0.9553822933053505
students003,132,0,977,26.0,397.0,1335,711.0000000000001,475.0,1.0884912174295152
students003,133,0,977,12.0,375.0,1360,711.0,428.0,1.0617983845976533
students003,134,0,1061,719.0,338.0,1510,9.000000000000004,263.0,0.9126497571755835
students003,135,0,1067,700.0,152.0,1220,573.0,8.000000000000002,0.7671943211449095
students003,136,0,1081,704.0,357.0,1504,9.0,282.0,0.9676103405973074
students003,137,0,1085,708.0,135.0,1334,441.0,51.0,0.6369560533426376
students003,138,0,1091,567.0,2.0,1548,17.0,251.0,0.8070895436640334
students003,139,0,1107,15.0,315.0,1575,711.0,152.0,0.9354251195853202
students003,140,0,1119,699.0,334.0,1511,63.0,5.000000000000001,1.092253328452417
students003,141,0,1125,704.0,300.0,1771,9.0,310.0,0.6085363314573444
students003,142,0,1130,704.0,280.0,1772,14.0,283.0,0.6025618109838251
students003,143,0,1152,676.0,41.0,1290,712.0,218.0,0.9655811516295773
students003,144,0,1156,718.8688025773932,200.70359622985708,1427,579.0,9.0,0.569726399178911
students003,145,0,1192,658.0,6.0,1868,710.0,347.0,0.5161645332169444
students003,146,0,1194,709.0,84.0,1377,470.99999999999994,39.0,0.7830663264358901
students003,147,0,1213,701.0,250.0,1601,9.999999999999996,280.0,1.0132352298076233
students003,148,0,1252,16.0,333.0,1498,714.0,430.0,1.607738457088623
students003,149,0,1260,16.0,269.0,1865,439.0,57.00000000000001,0.5529000440429734
students003,150,0,1266,12.0,291.0,1854,450.0,51.00000000000001,0.6207124350496163
students003,151,0,1295,16.0,338.0,1587,705.0,520.0,1.4026401802380422
students003,152,0,1304,9.0,418.0,1551,713.0000000000001,513.0,1.6631816793985617
students003,153,0,1317,703.0,544.0,1774,0.49136959774655825,369.5538194062466,0.9186833150689347
students003,154,0,1333,707.0,518.0,1774,11.0,346.0,0.9425952380185445
students003,155,0,1380,705.0,549.0,1734,717.0966981196115,465.50008550769473,0.7687040292062927
students003,156,0,1388,702.0,513.0,1739,718.9433629363355,433.28093443081207,0.755083991041413
students003,157,0,1439,17.0,391.0,1729,710.0,551.0,1.4957340122012004
students003,158,0,1458,0.0,278.0,2422,91.0,9.0,0.8720269514784298
students003,159,0,1463,555.0,7.0,2078,77.0,6.999999999999996,0.6297243746888921
students003,160,0,1464,535.0,5.0,2066,109.00000000000001,3.0000000000000044,0.5805144865696898
students003,161,0,1473,415.0,48.0,1935,712.9999999999999,244.0,0.5975974652121151
students003,162,0,1501,718.8104239503552,308.5415541983225,1845,718.9897945804196,438.67162835438046,0.7225923807512048
students003,163,0,1517,701.0,275.0,1871,717.6876343834977,471.2064855310873,0.7522796962227469
students003,164,0,1546,718.0599888936406,284.09903297004615,2227,17.000000000000007,293.0,0.5791042951375296
students003,165,0,1552,449.0,36.0,1751,715.0,52.0,0.760423313909485
students003,166,0,1560,20.0,384.0,2441,717.9836193210999,300.9375977457919,0.9064064480970786
students003,167,0,1566,718.9429355403796,304.8420002494077,2220,20.000000000000004,316.0,0.6024353580078058
students003,168,0,1568,702.0,259.0,2228,12.000000000000004,278.0,0.6013064093844439
students003,169,0,1569,445.0,29.0,1780,705.0,44.00000000000001,0.6971705089513577
students003,170,0,1600,11.0,353.0,2145,15.999999999999996,312.0,0.8485314551649878
students003,171,0,1646,717.2423080715907,547.4654474295796,2070,3.0,306.0,1.0167727354923346
students003,172,0,1655,708.0,156.0,2197,6.0,227.0,0.7410082163506764
students003,173,0,1675,718.0,385.0,1946,582.0,13.000000000000004,0.913491434305905
students003,174,0,1687,414.0,11.0,5404,502.0,41.0,0.5595455374397077
students003,175,0,1695,718.4954727385759,332.3989404531507,1932,597.0,7.000000000000005,0.9205240362557616
students003,176,0,1694,705.0,180.0,2116,12.999999999999996,235.00000000000003,0.9370645798398994
students003,177,0,1742,705.0,225.0,2209,0.9999999999999993,265.0,0.8566283211892753
students003,178,0,1743,700.0,190.0,2209,14.999999999999993,236.0,0.835470979574803
students003,179,0,1745,10.0,398.0,1993,713.0,468.99999999999994,1.6263682891707871
students003,180,0,1757,708.0,177.0,4435,574.0,1.9999999999999982,0.5815841965079424
students003,181,0,1759,702.0,373.0,2197,12.0,360.0,0.9035305852232576
students003,182,0,1759,706.0,345.0,2198,10.000000000000002,328.00000000000006,0.9077232440071302
students003,183,0,1763,703.0,522.0,3528,710.0,274.00000000000006,0.867660306027064
students003,184,0,1773,703.0,264.0,2238,20.0,227.00000000000003,0.8325482426454142
students003,185,0,1780,704.0,291.0,2232,13.0,253.99999999999997,0.8684075912832585
students003,186,0,1791,700.0,500.0,2019,9.999999999999991,449.0,1.7286031327301077
students003,187,0,1819,47.0,6.0,3063,10.0,12.000000000000002,0.6272787603766818
students003,188,0,1819,90.0,6.0,3045,41.99999999999999,6.999999999999998,0.6364382853120047
students003,189,0,1833,534.0,5.0,2117,704.0,189.0,0.5422393401981204
students003,190,0,1846,712.0,189.0,1933,709.0,179.0,1.0012642720476068
students003,191,0,1848,562.0,5.0,2696,12.999999999999995,409.0,0.5124780850181918
students003,192,0,1853,8.0,253.0,3191,713.0,229.0,0.7933934302545889
students003,193,0,1862,695.0,276.0,2248,6.999999999999995,334.0,1.0140096696059864
students003,194,0,1871,700.0,309.0,2238,12.000000000000002,363.00000000000006,1.0577315809524033
students003,195,0,1892,629.0,18.0,2105,708.9999999999999,166.0,0.490927705751313
students003,196,0,1905,10.0,402.0,2212,718.0,401.0,1.3005754509113907
students003,197,0,1908,520.0,11.0,2154,712.0,219.0,0.6932771041925212
students003,198,0,1927,707.0,8.0,3377,713.9999999999999,350.0,0.4130546106233418
students003,199,0,1959,559.0,13.0,2147,711.9999999999999,186.0,0.7338674649293094
students003,200,0,1967,686.0,7.0,3528,717.0,489.0,0.5428439846106625
students003,201,0,1968,715.0,197.0,2270,12.000000000000004,227.0,1.3107344951616442
students003,202,0,1982,12.0,278.0,2616,706.0,104.0,0.6447316892650262
students003,203,0,2005,699.0,340.0,2537,10.999999999999996,352.0,0.7296613306979047
students003,204,0,2010,699.0,299.0,2582,17.0,319.0,0.6823978608276062
students003,205,0,2012,16.0,236.0,2708,544.9999999999999,9.999999999999998,0.5823999313936518
students003,206,0,2012,11.0,261.0,2716,563.9999999999999,15.0,0.6124738241709188
students003,207,0,2013,701.0,321.0,2579,18.0,341.0,0.6878576034248592
students003,208,0,2017,636.0,6.0,2481,23.0,247.0,1.2766378601173007
students003,209,0,2026,709.0,370.0,2530,6.000000000000005,390.0,0.7903019506596556
students003,210,0,2050,705.0,295.0,2334,525.0,6.000000000000001,0.780687340974734
students003,211,0,2052,705.0,262.0,2351,551.0,7.999999999999995,0.6467793206327822
students003,212,0,2082,411.0,28.0,2645,539.0,12.000000000000002,0.7258274787396166
students003,213,0,2135,705.0,130.0,2337,572.0,30.000000000000004,0.5146237721704382
students003,214,0,2147,410.0,23.0,2738,14.000000000000004,226.0,0.7345338089489937
students003,215,0,2148,706.0,108.0,2362,588.0000000000001,10.999999999999998,0.4277969221159551
students003,216,0,2182,17.0,397.0,2568,705.0,388.0,0.9994155028561902
students003,217,0,2182,12.0,434.0,2551,712.0,412.0,1.0656510690315406
students003,218,0,2188,699.0,272.0,2469,2.9999999999999982,249.0,1.4211807450298486
students003,219,0,2192,706.0,290.0,2857,11.999999999999996,304.99999999999994,1.0843499220340624
students003,220,0,2209,704.0,356.0,2684,11.999999999999996,8.000000000000002,1.0289794722716596
students003,221,0,2223,703.0,240.0,2869,19.000000000000004,285.0,1.2050911467485774
students003,222,0,2242,703.0,321.0,2668,48.00000000000001,6.999999999999997,1.0229624984734857
students003,223,0,2256,709.0,378.0,2552,699.0,466.0,1.036147150736431
students003,224,0,2264,711.0,429.0,2557,697.0,505.0,1.1118987812988568
students003,225,0,2279,699.0,311.0,2854,73.0,5.999999999999998,0.7522894532441039
students003,226,0,2285,701.0,344.0,2895,11.999999999999995,10.000000000000002,0.7736634442345218
students003,227,0,2294,23.0,404.0,3757,711.0,375.0,1.0591718432420238
students003,228,0,2306,702.0,370.0,2909,31.0,12.999999999999995,0.7889545565105899
students003,229,0,2306,707.0,304.0,2903,83.0,10.0,0.7247959402562495
students003,230,0,2309,707.0,161.0,2516,545.9999999999999,16.000000000000004,0.6530551707860237
students003,231,0,2310,14.0,427.0,3743,712.0000000000001,387.0,1.0770801422405152
students003,232,0,2312,708.0,405.0,2694,55.00000000000001,5.999999999999996,1.2126999454402247
students003,233,0,2312,702.0,325.0,2922,46.00000000000001,17.999999999999996,0.741109744442677
students003,234,0,2314,709.0,191.0,2537,513.0,12.0,0.7150235178423542
students003,235,0,2317,500.0,8.0,3434,713.0,420.0,0.5931137290866435
students003,236,0,2319,16.0,33.0,3204,712.0,307.0,0.5321125682212863
students003,237,0,2321,707.0,282.0,2898,115.99999999999999,5.000000000000003,0.7446149590528898
students003,238,0,2337,9.0,443.0,2552,466.00000000000006,575.0,1.3054828638175804
students003,239,0,2340,7.0,335.0,2703,399.0,59.0,0.9325693592374147
students003,240,0,2344,703.0,358.0,2827,103.0,7.999999999999998,0.874870233372024
students003,241,0,2346,713.0,279.0,2543,698.0,541.0,0.9912970410741696
students003,242,0,2349,707.0,396.0,2692,10.0,318.00000000000006,1.1772075550691723
students003,243,0,2352,11.0,317.0,2761,394.0,60.00000000000001,0.8243108192057893
students003,244,0,2354,706.0,133.0,2567,554.0,12.000000000000002,0.5469020178213413
students003,245,0,2354,704.0,157.0,2581,528.0000000000001,9.0,0.6057207244698511
students003,246,0,2358,38.0,6.0,3208,706.0,294.0,0.529998745832455
students003,247,0,2396,698.0,233.0,2741,8.000000000000002,353.00000000000006,1.142812778887617
students003,248,0,2400,717.7460707027767,421.5355613602439,2451,707.0,530.0000000000001,1.3865149074338585
students003,249,0,2446,701.0,365.0,2917,19.0,385.0,0.8206766701124735
students003,250,0,2448,700.0,337.0,2916,12.000000000000004,359.0,0.8307699870085551
students003,251,0,2500,718.7983363858057,451.9510805774068,2825,713.9999999999999,102.00000000000001,0.7017147246588749
students003,252,0,2493,706.0,351.0,2736,16.999999999999993,316.0,1.6360791241288388
students003,253,0,2502,5.0,290.0,3017,712.0,112.0,0.8482458283964699
students003,254,0,2511,14.0,318.0,3042,708.9999999999999,110.0,0.8041992037318313
students003,255,0,2519,709.0,295.0,2962,10.000000000000002,282.0,0.9013218848850274
students003,256,0,2519,10.0,413.0,2771,710.0000000000001,370.0,1.6073278381402636
students003,257,0,2534,708.0,326.0,2964,15.0,309.0,0.9233000307837684
students003,258,0,2645,11.0,252.0,4455,581.0,5.999999999999998,0.7445188606615647
students003,259,0,2651,712.0,13.0,3103,14.999999999999993,255.0,0.9748898658786259
students003,260,0,2670,22.0,231.0,4538,710.0,445.0,0.6405443246820935
students003,261,0,2670,11.0,268.0,4042,710.0,221.99999999999997,0.819526587563026
students003,262,0,2670,8.0,290.0,4033,710.0,248.0,0.9072819843648776
students003,263,0,2678,684.0,8.0,3042,12.000000000000005,346.99999999999994,1.2614170611699715
students003,264,0,2683,713.0,23.0,3174,3.000000000000001,281.0,1.0155027885199936
students003,265,0,2731,706.0,212.0,3103,14.999999999999993,347.0,1.0875268803777218
students003,266,0,2750,98.0,2.0,3292,710.0,191.0,0.7961349057117626
students003,267,0,2783,19.0,291.0,3738,719.0,95.0,0.5376576410163687
students003,268,0,2811,409.0,28.0,3158,710.0,5.999999999999997,0.5224448541564392
students003,269,0,2811,442.0,23.0,3082,692.9999999999999,26.999999999999996,0.5390035489780691
students003,270,0,2819,473.0,14.0,3479,719.0,483.0,0.6586674858121461
students003,271,0,2832,704.0,536.0,3259,18.999999999999996,397.0,0.9601101639776196
students003,272,0,2843,707.0,514.0,3288,10.000000000000007,369.0,0.9303443758107658
students003,273,0,2947,704.0,544.0,3259,15.999999999999993,298.0,1.3531706229639746
students003,274,0,2947,709.0,504.0,3257,18.000000000000004,277.0,1.3510307175836467
students003,275,0,2983,706.0,178.0,3174,536.0,6.000000000000004,0.7614498153311914
students003,276,0,3003,709.0,190.0,3190,589.0000000000001,7.000000000000001,0.7279886454872869
students003,277,0,3029,346.0,86.0,3871,12.999999999999998,233.0,0.5300725100337985
students003,278,0,3034,422.0,17.0,4128,708.9999999999999,433.0,0.5783443272777365
students003,279,0,3035,712.0,166.0,3255,524.0000000000001,7.0000000000000036,0.7302024005433355
students003,280,0,3055,703.0,338.0,3445,12.99999999999999,271.0,1.0067887726792748
students003,281,0,3056,710.0,371.0,3431,13.000000000000004,290.0,1.0565725024184394
students003,282,0,3066,348.0,62.0,3531,6.999999999999996,290.0,0.6524525396120926
students003,283,0,3075,361.0,78.0,3881,31.0,218.0,0.39244316408088037
students003,284,0,3108,699.0,420.0,3446,18.0,333.0,1.1368948517889854
students003,285,0,3115,699.0,470.0,3440,14.999999999999993,359.0,1.2021302930389104
students003,286,0,3116,348.0,60.0,3881,6.0,272.0,0.5561612078821754
students003,287,0,3125,697.0,444.0,3443,17.999999999999993,387.0,1.212825918706266
students003,288,0,3176,19.0,321.0,3610,710.0,170.0,0.9992747794085634
students003,289,0,3191,719.0,380.0,3838,718.0,335.0,0.34890560004822874
students003,290,0,3230,697.0,275.0,3802,73.0,3.9999999999999973,0.7930993398432787
students003,291,0,3230,712.0,327.0,3461,601.0000000000001,6.000000000000002,0.9228742672040944
students003,292,0,3242,19.0,344.0,4509,715.0,558.0,0.8792163465144573
students003,293,0,3248,708.0,167.0,3555,538.9999999999999,22.000000000000004,0.45702188198159
students003,294,0,3265,710.0,130.0,3474,559.0,8.999999999999996,0.5530734213715858
students003,295,0,3274,709.0,174.0,3541,511.0,23.0,0.5576562071172864
students003,296,0,3279,237.6788151230926,574.8656026556899,3498,13.999999999999996,369.0,1.002768753673966
students003,297,0,3285,275.58242474578606,574.5389756713736,3510,7.0,336.0,1.1279451285791924
students003,298,0,3277,11.0,325.0,3687,396.0,45.0,0.9368430367138216
students003,299,0,3284,701.0,297.0,3831,46.0,2.9999999999999987,0.9221752301623046
students003,300,0,3296,712.0,127.0,3643,17.0,297.0,1.2120086570230075
students003,301,0,3369,546.0,5.0,3834,549.0,13.000000000000002,0.44327696424365215
students003,302,0,3390,699.0,157.0,3971,536.0,9.999999999999998,0.43620782915747186
students003,303,0,3408,361.0,573.0,3499,713.0,550.0,2.2300228566521456
students003,304,0,3427,14.0,234.0,3733,354.99999999999994,121.0,0.6840445320892813
students003,305,0,3431,706.0,450.0,3730,20.000000000000007,292.0,1.379355567472847
students003,306,0,3441,538.0,9.0,3647,708.0,449.00000000000006,1.425618204780599
students003,307,0,3443,12.0,256.0,3742,350.0,129.0,0.8308980400945024
students003,308,0,3459,717.0,322.0,3606,717.0,112.0,0.9208869492394803
students003,309,0,3461,10.0,240.0,3860,341.99999999999994,82.0,0.6894259130390405
students003,310,0,3499,446.0,44.0,4101,18.000000000000004,267.0,0.7992226370598925
students003,311,0,3515,11.0,236.0,3999,711.0,150.0,0.8513088088945248
students003,312,0,3521,16.0,312.0,3767,703.0,309.0,1.5615755322356444
students003,313,0,3523,13.0,271.0,3952,710.0,210.0,0.9444651069526548
students003,314,0,3573,713.0,8.0,4191,17.000000000000007,266.99999999999994,0.8056432655340937
students003,315,0,3591,18.0,341.0,3998,709.9999999999999,184.0,1.0243483268282607
students003,316,0,3616,14.0,324.0,4088,705.0,75.0,0.9369252696799593
students003,317,0,3617,444.0,59.0,4104,7.9999999999999964,246.0,0.8608584469001466
students003,318,0,3632,700.0,235.0,4921,708.0,557.0,0.7289603937430397
students003,319,0,3647,703.0,266.0,5404,500.00000000000006,339.0,0.7939499393620714
students003,320,0,3658,717.0,23.0,4182,17.999999999999996,298.0,0.8760827837629181
students003,321,0,3692,700.0,281.0,5404,548.0,301.0,0.46595495545115645
students003,322,0,3703,11.0,279.0,4393,574.0000000000001,7.0,0.6151572540594666
students003,323,0,3711,704.0,415.0,4100,8.999999999999996,423.0,0.9970381940299536
students003,324,0,3718,711.0,73.0,3842,583.0,5.0,0.7372247010030439
students003,325,0,3718,707.0,167.0,3989,569.0000000000001,10.999999999999995,0.5045940406235493
students003,326,0,3721,701.0,262.0,5404,530.0,282.0,0.520414963444814
students003,327,0,3739,12.0,395.0,4012,715.0,457.0,1.4463972670891805
students003,328,0,3775,718.5263602021868,289.81158915270225,4007,615.0,9.000000000000002,0.8097862218869649
students003,329,0,3775,707.0,263.0,4001,599.0,2.0000000000000013,0.783829171208644
students003,330,0,3785,8.0,320.0,4262,709.0,308.0,0.8373573108801051
students003,331,0,3789,10.0,344.0,4256,712.9999999999999,346.00000000000006,0.8655529449682128
students003,332,0,3793,703.0,217.0,3993,619.0000000000001,0.9999999999999973,0.7230236437842783
students003,333,0,3807,704.0,356.0,4155,8.999999999999996,332.99999999999994,1.124910978253768
students003,334,0,3815,715.0,23.0,5019,50.0,9.000000000000002,0.5167347235595737
students003,335,0,3845,703.0,253.0,4241,16.000000000000004,286.0,0.9865953675026409
students003,336,0,3851,718.0,41.0,4988,104.0,14.0,0.5466335170756718
students003,337,0,3878,7.0,378.0,4177,710.0,415.0,1.3141180260491823
students003,338,0,3898,703.0,3.0,4468,9.999999999999995,257.99999999999994,0.799672043264991
