scene,agent_id,agent_type,frame_origin,origin_x,origin_y,frame_goal,goal_x,goal_y,preferred_speed
seq_hotel,45,0,421,1.0,161.0,565,131.0,48.0,0.72804831619287
seq_hotel,46,0,431,1.0,428.0,622,719.0,385.0,1.864948555199149
seq_hotel,47,0,446,1.0,176.0,626,128.0,45.0,0.6604055149702814
seq_hotel,48,0,491,0.0,434.0,677,499.0,495.0,1.392621409158601
seq_hotel,49,0,492,1.0,524.0,614,354.0,502.0,1.416296543606244
seq_hotel,50,0,574,718.0,296.0,934,0.9999999999999991,430.0,1.0385993519719292
seq_hotel,51,0,754,0.0,502.0,965,719.0,441.0,1.6745892809133778
seq_hotel,52,0,805,0.0,435.0,867,192.0,508.00000000000006,1.61586052963226
seq_hotel,53,0,809,0.0,168.0,1755,619.0,483.0,0.6090240936654776
seq_hotel,54,0,865,719.0,375.0,1085,2.9999999999999947,469.0,1.6348290567284303
seq_hotel,55,0,912,0.0,484.0,1124,718.0,420.0,1.6740078511383811
seq_hotel,56,0,922,718.0,293.0,1184,63.0,3.000000000000002,1.4662631766686414
seq_hotel,57,0,1053,0.0,191.0,2649,271.0,41.0,0.8003084483350941
seq_hotel,58,0,1091,0.0,513.0,1323,718.0,340.0,1.5811512159958439
seq_hotel,59,0,1106,715.0,315.0,1298,3.2285718326191777,456.8127356333739,1.8919435935003428
seq_hotel,60,0,1184,0.0,511.0,1378,718.0,448.0,1.8156503063335188
seq_hotel,61,0,1219,718.0,299.0,1455,8.999999999999996,440.00000000000006,1.5362223602147236
seq_hotel,62,0,1365,0.0,484.0,1565,719.0,347.00000000000006,1.8179433839629133
seq_hotel,63,0,1367,1.0,516.0,1562,718.0000000000001,396.0,1.8360907063038763
seq_hotel,64,0,1387,444.0,494.0,1495,718.0,447.0,1.2700961539121256
seq_hotel,65,0,1433,0.0,490.0,1643,719.0,408.00000000000006,1.6946337498644084
seq_hotel,66,0,1433,286.0,504.0,1553,718.0,428.99999999999994,1.7923440994133075
seq_hotel,67,0,1552,1.0,489.0,1793,713.0,399.00000000000006,1.4694220484751372
seq_hotel,68,0,1711,0.0,124.0,2435,717.0,97.99999999999999,0.6917565715910812
seq_hotel,69,0,1720,1.0,377.0,7449,5.999999999999986,325.99999999999994,0.3426127414855357
seq_hotel,70,0,1725,1.0,431.0,1878,718.0,402.0,2.3135918669214592
seq_hotel,71,0,1737,0.0,476.0,1982,715.0,456.0,1.4277896524414166
seq_hotel,72,0,1771,0.0,474.0,1991,715.9999999999999,372.0,1.6280227761201878
seq_hotel,73,0,1835,719.0,314.0,2603,2.9999999999999987,331.0,0.7351897650724596
seq_hotel,74,0,1835,718.0,351.0,2577,3.078943671864026,335.31579029514137,0.8186659286707986
seq_hotel,75,0,1847,0.0,346.0,7493,1.0,278.0,0.36666390029572915
seq_hotel,76,0,1862,0.0,203.0,7874,573.0,40.0,0.40679982712308244
seq_hotel,77,0,1893,718.0,322.0,2122,3.2002248057068163,415.80446784805474,1.5954483866714984
seq_hotel,78,0,1954,225.0,509.0,2058,2.999999999999999,491.0,1.0476415079592831
seq_hotel,79,0,2059,2.0,451.0,2244,714.0,382.99999999999994,1.9206741906312994
seq_hotel,80,0,2089,1.0,443.0,2291,719.0,476.0,1.7357517238687148
seq_hotel,81,0,2113,0.0,467.0,2295,714.0,373.0,1.97263476820404
seq_hotel,82,0,2155,234.0,508.0,2375,719.0,403.0,1.1200531434209613
seq_hotel,83,0,2239,718.0,436.0,2381,343.0,501.0,1.3418929287374097
seq_hotel,84,0,2307,719.0,320.0,2736,562.0,37.0,0.536387913765842
seq_hotel,85,0,2316,4.0,486.0,3045,710.0000000000001,451.0,0.7464119564881717
seq_hotel,86,0,2324,644.0,481.0,2358,717.0466100772547,444.1194979592037,1.1952383506464166
seq_hotel,87,0,2368,1.0,174.0,2668,527.0,48.0,1.148349212069632
seq_hotel,88,0,2373,3.0,423.0,3078,711.9999999999999,400.0,0.9185348867732004
seq_hotel,89,0,2376,2.0,502.0,3079,718.0,468.0,0.8343145697630555
seq_hotel,90,0,2378,2.0,458.0,3084,719.0,435.0,0.918889309789648
seq_hotel,91,0,2415,0.0,172.0,2724,527.0,55.00000000000001,0.9651268303705545
seq_hotel,92,0,2474,0.0,147.0,2734,62.0,55.0,0.5456833783547148
seq_hotel,93,0,2494,2.0,333.0,2743,718.0,312.99999999999994,1.4734587610506524
seq_hotel,94,0,2526,249.0,507.0,2678,717.0,478.00000000000006,1.4973547694054024
seq_hotel,95,0,2535,1.0,109.0,2805,520.0,40.99999999999999,1.1999990548048796
seq_hotel,96,0,2569,145.0,515.0,2745,716.0553585835869,429.9347476847477,1.6394726583534167
seq_hotel,97,0,2580,212.0,510.0,2738,716.0,462.0,1.5702169774477686
seq_hotel,98,0,2587,533.0,38.0,2722,718.0,297.99999999999994,1.1767048134950857
seq_hotel,99,0,2599,554.0,38.0,2715,716.0,262.0,1.202266941123503
seq_hotel,100,0,2617,1.0,183.0,2830,53.00000000000001,69.99999999999999,0.4171863867970203
seq_hotel,101,0,2632,560.0,36.0,2734,715.9999999999999,261.00000000000006,1.3511807295352363
seq_hotel,102,0,2639,171.0,512.0,2821,719.0,446.0,1.4943564762435737
seq_hotel,103,0,2655,52.0,65.0,2705,1.9999999999999991,144.99999999999997,1.0970901829571407
seq_hotel,104,0,2679,2.0,114.0,2726,28.0,55.0,0.8175821619420155
seq_hotel,105,0,2742,1.0,209.0,2876,531.9999999999999,38.0,2.2807001158226203
seq_hotel,106,0,2752,208.0,511.0,2899,714.0,442.0,1.705733693340044
seq_hotel,107,0,2758,719.0,397.0,2986,0.9999999999999996,431.0,1.5619506435220416
seq_hotel,108,0,2759,718.0,365.0,2984,1.9999999999999987,353.0,1.5924201399298625
seq_hotel,109,0,2781,718.0,184.0,6423,719.0,166.0,0.23319850747050735
seq_hotel,110,0,2838,4.0,172.0,2897,63.0,62.0,1.1361761084995106
seq_hotel,111,0,2850,2.0,132.0,2896,39.0,56.0,1.0197705429152994
seq_hotel,112,0,2890,1.0,458.0,3078,532.0,490.0,1.3838953846958193
seq_hotel,113,0,2923,0.0,120.0,2956,25.0,53.99999999999999,1.2083625827102307
seq_hotel,114,0,2928,208.0,509.0,3123,709.9999999999999,447.0,1.2702604768243673
seq_hotel,115,0,2998,1.0,123.0,3039,57.0,50.0,1.1906650109530368
seq_hotel,116,0,3001,386.0,501.0,3130,715.0000000000001,469.0,1.2449975385992749
seq_hotel,117,0,3003,152.0,512.0,3194,719.0,448.0,1.4598425798461854
seq_hotel,118,0,3075,719.0,342.0,3319,2.000000000000001,332.0,1.484780051538192
seq_hotel,119,0,3178,1.0,499.0,3376,718.0,447.0,1.7752230807220817
seq_hotel,120,0,3215,0.0,498.0,3414,717.0,430.0,1.775129686213094
seq_hotel,121,0,3235,0.0,438.0,3461,714.0000000000001,408.00000000000006,1.5584167911969597
seq_hotel,122,0,3254,712.0,356.0,3533,4.000000000000002,419.0,1.2702731996415395
seq_hotel,123,0,3257,2.0,509.0,3314,172.99999999999997,515.0,1.4724698014509985
seq_hotel,124,0,3309,719.0,338.0,3590,2.1497639002541016,409.5081577060932,1.2840470795861068
seq_hotel,125,0,3314,715.0,372.0,3595,2.9999999999999947,455.0,1.2669763069841962
seq_hotel,126,0,3327,0.0,503.0,3429,379.0,498.0,1.820540929479681
seq_hotel,127,0,3475,0.0,425.0,3547,116.99999999999999,515.0,0.9935188666443546
seq_hotel,128,0,3487,2.0,497.0,3725,717.9999999999999,417.0,1.4905753344150494
seq_hotel,129,0,3600,0.0,500.0,3837,717.0,409.0,1.503426915860104
seq_hotel,130,0,3600,0.0,179.0,3959,718.0,121.0,1.044421451869148
seq_hotel,131,0,3600,354.0,505.0,3722,718.0,457.99999999999994,1.4662809251069007
seq_hotel,132,0,3781,604.0,484.0,3831,717.0000000000001,468.99999999999994,1.1125053985228721
seq_hotel,133,0,3891,0.09160028640770287,523.578260269953,4164,712.0,442.0,1.285851193127327
seq_hotel,134,0,3911,707.0,479.0,4028,341.00000000000006,500.0,1.5208757551951506
seq_hotel,135,0,3961,718.0,424.0,4151,551.9999999999999,484.0,0.7744597275531145
seq_hotel,136,0,3974,0.0,506.0,4252,716.0,99.0,1.521185984996539
seq_hotel,137,0,3980,713.0,322.0,4302,4.999999999999988,406.0,1.1219474987729252
seq_hotel,138,0,3993,718.2665745048877,365.85888223082344,4332,9.000000000000002,407.00000000000006,1.0627280888652824
seq_hotel,139,0,4183,3.0,122.0,4429,718.9999999999999,271.0,1.5365316186727531
seq_hotel,140,0,4212,1.0,522.0,4431,719.0,429.0,1.6205294358861893
seq_hotel,141,0,4250,51.0,514.0,4457,715.0,461.0,1.5827166633016856
seq_hotel,142,0,4329,1.0,171.0,6296,716.9999999999999,136.00000000000003,0.3632308406334587
seq_hotel,143,0,4379,717.0,474.0,4583,6.00000000000001,483.0,1.7001686047965017
seq_hotel,144,0,4394,0.0,485.0,5049,711.0,384.0,0.5420823610486819
seq_hotel,145,0,4397,0.0,438.0,5053,714.0,346.0,0.5462172098585923
seq_hotel,146,0,4457,718.0,134.0,4669,4.440892098500626e-16,164.0,1.763474182685037
seq_hotel,147,0,4461,710.0,84.0,4674,10.999999999999993,99.0,1.722006492373418
seq_hotel,148,0,4463,717.0,117.0,4688,1.7763568394002505e-15,121.0,1.66294489069781
seq_hotel,149,0,4476,717.8673987477473,402.3104816535902,4592,525.0,484.0,0.9726278092379894
seq_hotel,150,0,4547,714.0,391.0,4766,4.440892098500626e-16,421.0,1.6299712052896616
seq_hotel,151,0,4638,181.0,510.0,4700,4.999999999999997,432.99999999999994,1.5064194087314364
seq_hotel,152,0,4664,1.0,503.0,4909,718.9999999999999,443.0,1.4394311105299913
seq_hotel,153,0,4751,0.0,516.0,4919,451.0,501.0,1.3101056410142546
seq_hotel,154,0,4873,0.0,490.0,5013,255.0,508.99999999999994,0.905153853152399
seq_hotel,155,0,4876,0.0,453.0,5070,328.99999999999994,505.0,0.8678852523425498
seq_hotel,156,0,4968,0.07479350157628617,452.5175903961509,5230,711.0000000000001,351.00000000000006,1.3630678218779764
seq_hotel,157,0,5062,101.0,512.0,5128,248.0,509.0,1.087686092927691
seq_hotel,158,0,5095,0.0,405.0,5466,719.0,313.0,0.9801606105769706
seq_hotel,159,0,5096,1.0,453.0,5461,718.0000000000001,360.0,0.9839909295307473
seq_hotel,160,0,5171,717.8663047768248,291.0,5431,2.9999999999999964,200.0,1.4222989405053288
seq_hotel,161,0,5218,217.0,510.0,5496,718.0000000000001,408.0,0.9196863819040566
seq_hotel,162,0,5226,0.0,508.0,5450,719.0,427.0,1.5894063681016168
seq_hotel,163,0,5291,9.0,490.0,5535,717.0,468.0,1.4185511731225742
seq_hotel,164,0,5354,2.0,442.0,5577,716.0,417.99999999999994,1.5765541373106713
seq_hotel,165,0,5416,618.0,484.0,5447,718.0000000000001,453.0,1.665520806360306
seq_hotel,166,0,5464,657.0,483.0,5882,718.4429115865021,319.98824242182934,0.5048330350993524
seq_hotel,167,0,5491,410.0,501.0,5688,715.0,369.0,0.9032506457114898
seq_hotel,168,0,5525,6.0,413.0,5753,717.4443287347364,413.0,1.542589754815136
seq_hotel,169,0,5652,719.0,110.0,5886,7.000000000000007,126.0,1.5883341713905619
seq_hotel,170,0,5653,4.0,438.0,5832,711.0,401.0,1.952112034958357
seq_hotel,171,0,5661,718.0,292.0,5912,5.9999999999999964,427.0,1.4572564160387556
seq_hotel,172,0,5672,717.0,325.0,5917,0.0,468.0,1.4920085616866463
seq_hotel,173,0,5835,421.0,0.0,5953,718.0,272.0,1.6678182786241702
seq_hotel,174,0,5906,719.0,76.0,6084,10.000000000000002,93.0,2.0932964179895674
seq_hotel,175,0,5911,718.0,108.0,6092,2.000000000000001,125.99999999999999,2.0671165536154787
seq_hotel,176,0,6055,0.0,508.0,6199,503.0,491.0,1.7097948746348248
seq_hotel,177,0,6082,713.0,329.0,6187,657.0,478.0,0.9393247459272585
seq_hotel,178,0,6216,366.0,503.0,10796,561.0,27.0,0.3295495527126617
seq_hotel,179,0,6222,0.0,449.0,6460,577.9999999999999,486.0,1.2038026108941091
seq_hotel,180,0,6242,0.0,483.0,6382,504.0,494.0,1.756537475067659
seq_hotel,181,0,6246,718.0,104.0,6439,7.0,179.0,1.9399768207517785
seq_hotel,182,0,6260,7.0,237.0,6503,713.0,115.0,1.5455634160790763
seq_hotel,183,0,6318,7.0,509.0,6448,258.0,507.0,0.9437827084128759
seq_hotel,184,0,6418,718.0,403.0,6791,4.0000000000000036,439.0,0.945257225528562
seq_hotel,185,0,6421,716.0,425.0,6795,2.0000000000000036,464.0,0.9392362223219133
seq_hotel,186,0,6443,719.0,344.0,6658,3.9172706460591153,436.34331338499607,1.6770898466208035
seq_hotel,187,0,6526,366.0,500.0,6732,717.0,458.0,0.835936545322831
seq_hotel,188,0,6548,0.0,115.0,6823,711.9999999999999,90.99999999999999,1.3575642606461547
seq_hotel,189,0,6596,1.7897971934865406,195.80460035083766,9203,696.0,84.00000000000001,0.7002165132923066
seq_hotel,190,0,6626,718.0,354.0,6827,6.99999999999999,439.0,1.770189112656705
seq_hotel,191,0,6632,0.0,517.0,6857,718.0,333.0,1.6830606181642638
seq_hotel,192,0,6642,713.0,292.0,13804,259.0,41.99999999999999,0.528424913124143
seq_hotel,193,0,6643,717.0,451.0,7445,713.9999999999999,133.0,0.5012714737992338
seq_hotel,194,0,6671,316.0,505.0,7831,247.0,500.99999999999994,0.5414410101272342
seq_hotel,195,0,6707,0.0,336.0,9252,705.0,146.0,0.5220355366462889
seq_hotel,196,0,6728,718.0,364.0,6936,9.999999999999996,490.0,1.723265825714061
seq_hotel,197,0,6768,443.0,497.0,6954,11.000000000000004,438.0,1.1879484164734218
seq_hotel,198,0,6795,1.0,514.0,7197,715.0,469.0,1.1692609847034663
seq_hotel,199,0,6839,718.0,362.0,7049,4.000000000000001,464.0,1.704080205448411
seq_hotel,200,0,6859,719.0,402.0,7076,10.0,456.0,1.6221880094580299
seq_hotel,201,0,6868,0.0,307.0,7155,717.0,312.00000000000006,1.2547530465254948
seq_hotel,202,0,6869,1.0,351.0,7146,708.9999999999999,341.0,1.2791316768457122
seq_hotel,203,0,6947,3.0,402.0,7188,717.0,376.0,1.491525125511972
seq_hotel,204,0,6952,714.0,387.0,7197,15.000000000000002,431.0,1.4356260114855484
seq_hotel,205,0,7008,0.0,411.0,7213,719.0,346.0,1.769612270649318
seq_hotel,206,0,7107,2.0,507.0,7136,92.00000000000001,518.0,1.533799390076686
seq_hotel,207,0,7132,718.0,429.0,7442,3.000000000000014,489.99999999999994,1.1353840770941783
seq_hotel,208,0,7139,715.0,452.0,7449,6.999999999999995,514.0,1.1214211815062773
seq_hotel,209,0,7164,0.0,194.0,7874,330.0,52.0,0.659301712780633
seq_hotel,210,0,7228,2.0,505.0,7460,711.0,367.0,1.5477245614156172
seq_hotel,211,0,7380,0.7072972476667817,426.93536931818176,7620,714.0,317.99999999999994,1.5054360648710536
seq_hotel,212,0,7395,0.0,232.0,7792,174.0,73.99999999999999,0.44711925790454193
seq_hotel,213,0,7397,613.0,480.0,7441,718.0,448.00000000000006,1.2449624370211607
seq_hotel,214,0,7465,0.0,467.0,7671,712.0,441.0,1.7096696449982371
seq_hotel,215,0,7467,3.2065808673067275,419.8469135802469,7681,716.95160913526,346.64732413974167,1.6706042943198993
seq_hotel,216,0,7466,0.0,380.0,7686,716.9999999999999,315.99999999999994,1.638954491678913
seq_hotel,217,0,7480,718.0,476.0,7650,3.552713678800501e-15,480.0,2.059618923301417
seq_hotel,218,0,7480,1.0,159.0,7760,718.0,104.0,1.3436812016704578
seq_hotel,219,0,7513,7.0,426.0,7722,714.0,357.0,1.695106126191999
seq_hotel,220,0,7530,714.0,464.0,7809,3.0000000000000018,473.00000000000006,1.2487235163682249
seq_hotel,221,0,7530,4.0,139.0,7800,549.0,52.99999999999999,1.136752773563849
seq_hotel,222,0,7540,9.0,122.0,7830,553.0,49.99999999999999,1.0384790846701502
seq_hotel,223,0,7545,719.0,444.0,7799,1.9999999999999991,418.99999999999994,1.408079177148577
seq_hotel,224,0,7604,0.0,158.0,7864,172.0,76.0,0.4305929272131068
seq_hotel,225,0,7628,8.0,121.0,7821,143.00000000000003,66.0,0.4420328659681392
seq_hotel,226,0,7634,168.0,510.0,7918,717.9999999999999,389.0,0.9815661415679197
seq_hotel,227,0,7661,0.0,181.0,7879,186.0,98.0,0.5497743074032102
seq_hotel,228,0,7722,1.0,231.0,7947,177.0,62.0,0.5947639935573503
seq_hotel,229,0,7731,571.0,49.0,7812,715.9999999999999,100.00000000000001,1.0275144058842198
seq_hotel,230,0,7750,719.0,155.0,7863,717.0,322.0,0.9944383421107074
seq_hotel,231,0,7750,717.0,452.0,7934,8.00000000000002,454.0,1.9031927336304637
seq_hotel,232,0,7754,153.0,71.0,7986,714.9999999999999,397.0,1.4469785721126605
seq_hotel,233,0,7758,718.0,408.0,7828,632.0,481.0,0.8078555007692788
seq_hotel,234,0,7773,576.0,51.0,9187,710.9999999999999,376.0,0.5396352578181167
seq_hotel,235,0,7801,310.0,68.0,8234,718.0000000000001,122.0,0.5269719222585935
seq_hotel,236,0,7825,529.0,488.0,7909,712.9999999999999,439.0,1.1158041829168108
seq_hotel,237,0,7826,308.0,50.0,8042,716.8542567358726,406.0797066344815,1.3300807540380009
seq_hotel,238,0,7839,0.0,144.0,7994,153.0,55.0,0.703843199035979
seq_hotel,239,0,7904,145.0,66.0,7984,0.0,181.0,1.2330636488383075
seq_hotel,240,0,7948,719.0,261.0,8295,9.000000000000007,184.0,1.072299008855132
seq_hotel,241,0,7959,0.0,369.0,8201,716.6589012832098,417.42179689578717,1.4684241457621696
seq_hotel,242,0,7998,718.0,113.0,8285,1.0000000000000009,301.99999999999994,1.3455308389441447
seq_hotel,243,0,7999,719.0,319.0,8212,3.000000000000005,336.0,1.6869679919019864
seq_hotel,244,0,8011,0.0,414.0,8252,719.0,375.0,1.4809428820061425
seq_hotel,245,0,8012,719.0,139.0,8305,3.0000000000000004,336.99999999999994,1.3127442344011424
seq_hotel,246,0,8018,0.0,447.0,8248,719.0,422.0,1.5365227851247363
seq_hotel,247,0,8027,713.0,285.0,8346,1.0,372.0,1.1383868680893603
seq_hotel,248,0,8181,458.0,494.0,8277,718.0381928459743,418.52452716566154,1.40643747862027
seq_hotel,249,0,8236,0.0,385.0,8445,716.0,339.99999999999994,1.727726902443117
seq_hotel,250,0,8293,0.0,471.0,8454,718.043641231593,405.56296296296296,2.206712311079506
seq_hotel,251,0,8372,273.0,508.0,8489,719.0,468.0,1.863899200896011
seq_hotel,252,0,8383,93.0,521.0,8543,714.0,454.99999999999994,1.9046174673178506
seq_hotel,253,0,8402,1.0,136.0,8660,719.0,120.0,1.4496837802292615
seq_hotel,254,0,8403,0.0,159.0,8659,717.4780866199478,147.0,1.452956447190431
seq_hotel,255,0,8508,2.0,458.0,8713,712.0,402.0,1.7148723923062315
seq_hotel,256,0,8512,0.0,500.0,8719,716.7135127781361,444.7877160138248,1.6994199855950185
seq_hotel,257,0,8651,719.0,325.0,8883,1.0000000000000004,381.0,1.5560209547305457
seq_hotel,258,0,8780,453.0,493.0,9009,3.0000000000000027,388.0,0.9922105340566785
seq_hotel,259,0,8780,396.0,500.0,9380,712.0,100.0,0.6113436515124129
seq_hotel,260,0,8853,719.0,321.0,9075,5.999999999999995,390.0,1.6257417683901814
seq_hotel,261,0,8961,4.0,189.0,9219,477.99999999999994,486.0,1.1683521511139814
seq_hotel,262,0,8984,362.0,502.0,9069,143.0,516.0,1.2873866615972085
seq_hotel,263,0,9012,0.0,190.0,9609,441.99999999999994,52.000000000000014,0.6621655068210925
seq_hotel,264,0,9014,0.0,143.0,9572,461.0,53.0,1.0821676596210217
seq_hotel,265,0,9025,719.0,333.0,9233,10.99999999999999,352.0,1.7014440794233274
seq_hotel,266,0,9026,709.0,377.0,9233,13.999999999999995,437.0,1.670866506463646
seq_hotel,267,0,9071,0.0,144.0,9391,145.0,42.0,0.4818820799004423
seq_hotel,268,0,9102,1.0,138.0,9410,715.9999999999999,100.00000000000001,1.2261986116129413
seq_hotel,269,0,9156,2.0,485.0,9467,327.99999999999994,508.0,0.5667654946250341
seq_hotel,270,0,9163,316.0,507.0,9266,3.174067168462942,457.74514285714287,1.530292651462536
seq_hotel,271,0,9189,0.0,292.0,9650,462.0,56.0,0.8919308731005645
seq_hotel,272,0,9208,716.0,298.0,9489,2.0,340.0,1.2802316770183488
seq_hotel,273,0,9219,0.0,126.0,9435,119.99999999999999,56.0,0.671996971876723
seq_hotel,274,0,9222,713.0,334.0,9502,3.9999999999999902,363.0,1.2676825710854747
seq_hotel,275,0,9233,111.0,52.0,9293,1.0000000000000009,129.99999999999997,1.3151369653352118
seq_hotel,276,0,9240,147.0,48.0,9327,2.0,136.0,1.2315288409275247
seq_hotel,277,0,9242,433.0,35.0,9693,1.7857910911410664,148.45051935762066,0.6106764559817544
seq_hotel,278,0,9244,213.0,507.0,9349,2.6237323744142964,447.103222529331,1.0641092100014913
seq_hotel,279,0,9253,10.0,392.0,10777,302.99999999999994,36.0,0.46541791026152224
seq_hotel,280,0,9254,1.3099247412982127,156.0,9388,106.0,60.0,0.7278730394423574
seq_hotel,281,0,9262,466.0,37.0,9494,0.5177569097569094,131.0,1.307890350911451
seq_hotel,282,0,9265,114.0,58.0,9345,1.0,156.0,1.0749257614068988
seq_hotel,283,0,9275,230.0,505.0,9385,0.0,436.0,1.1248934837059716
seq_hotel,284,0,9307,155.0,49.0,9504,347.0,505.0,1.321888511985903
seq_hotel,285,0,9315,106.0,58.0,9375,3.885780586188048e-16,149.0,1.477325602587037
seq_hotel,286,0,9315,466.0,40.0,9566,0.9999999999999991,330.0,1.4110919088132186
seq_hotel,287,0,9326,438.0,42.0,9930,4.000000000000002,321.0,0.5912768518787682
seq_hotel,288,0,9370,466.0,45.0,9645,11.999999999999993,360.99999999999994,1.243922963125648
seq_hotel,289,0,9390,436.0,35.0,9698,5.999999999999991,125.0,0.8664546274249315
seq_hotel,290,0,9393,11.0,399.0,9619,715.0,410.0,1.537484458935044
seq_hotel,291,0,9393,1.0,361.0,9625,714.0000000000001,369.0,1.5327941694183067
seq_hotel,292,0,9396,719.0,346.0,9617,1.0000000000000018,372.0,1.625941023756734
seq_hotel,293,0,9437,444.0,38.0,9728,714.0000000000001,294.0,0.6796168401021421
seq_hotel,294,0,9457,718.0,368.0,9670,11.0,433.0,1.6721968524063593
seq_hotel,295,0,9469,719.0,271.0,9659,3.659958597020251,321.47142857142853,1.911675982411188
seq_hotel,296,0,9475,1.0,385.0,9729,716.0,357.0,1.4068944214039596
seq_hotel,297,0,9481,0.0,408.0,9735,717.9613408667329,381.0,1.4053786337657885
seq_hotel,298,0,9492,436.0,39.0,9714,708.9999999999999,265.0,0.8196276672767465
seq_hotel,299,0,9497,718.0,362.0,9725,1.0000000000000053,378.0,1.5728521146870302
seq_hotel,300,0,9541,1.0,407.0,9801,715.0000000000001,359.0,1.3694832583758345
seq_hotel,301,0,9542,2.0,452.0,9801,717.0,391.00000000000006,1.3688887100199025
seq_hotel,302,0,9587,719.0,301.0,9846,0.9999999999999982,346.0,1.401220048299252
seq_hotel,303,0,9603,604.0,474.0,9840,0.7370714285714273,517.0,1.262030004372793
seq_hotel,304,0,9656,718.0,318.0,9857,144.0,512.0,1.5412851827353156
seq_hotel,305,0,9721,669.0,475.0,10036,718.0,381.0,0.608503611805216
seq_hotel,306,0,9786,5.0,375.0,9884,258.0,507.0,1.4227982348547759
seq_hotel,307,0,9805,6.0,154.0,10854,517.0,42.0,0.5870366154215697
seq_hotel,308,0,9818,9.0,454.0,10222,717.0,268.0,0.9197689456656404
