scene,agent_id,agent_type,frame,x,y
eth,1.7000000e+01,0,54,5.1293967,8.1312559
eth,1.7000000e+01,0,60,4.5338271,8.1340293
eth,1.7000000e+01,0,66,3.4972955,8.0398498
eth,1.8000000e+01,0,0,10.821014,6.6808038
eth,1.8000000e+01,0,6,10.312007,6.7121573
eth,1.8000000e+01,0,12,9.8009524,6.8631129
eth,1.8000000e+01,0,18,9.3950914,6.8086977
eth,1.8000000e+01,0,24,8.7360188,6.7283478
eth,1.8000000e+01,0,30,8.1962439,6.7609956
eth,1.8000000e+01,0,36,7.8199687,6.8247121
eth,1.8000000e+01,0,42,7.2258444,6.9022561
eth,1.8000000e+01,0,48,6.7046755,6.8927904
eth,1.8000000e+01,0,54,6.0013783,6.9357201
eth,1.8000000e+01,0,60,5.4227096,7.0133241
eth,1.8000000e+01,0,66,4.8701798,6.919559
eth,2.0000000e+01,0,0,11.645654,7.0950785
eth,2.0000000e+01,0,6,11.118555,7.325891
eth,2.0000000e+01,0,12,10.5401,7.4454875
eth,2.0000000e+01,0,18,9.9108255,7.5304724
eth,2.0000000e+01,0,24,9.181809,7.4634704
eth,2.0000000e+01,0,30,8.6086921,7.5041825
eth,2.0000000e+01,0,36,7.9823554,7.5079905
eth,2.0000000e+01,0,42,7.3921017,7.5906046
eth,2.0000000e+01,0,48,6.8767071,7.6272164
eth,2.0000000e+01,0,54,6.0900137,7.6831002
eth,2.0000000e+01,0,60,5.5140014,7.7660599
eth,2.0000000e+01,0,66,4.8729565,7.6847296
